0.29740116	-0.065244354	0.16144487	0.028480878	-0.17205898	0.051995978	-0.23087788	-0.15509006	-0.18951282	0.21455573	-0.2080054	0.16905892	-0.15682383	0.20018321	-0.22712426	-0.20655368	0.2600614	-0.27354872	0.23985124	-0.24426836	-0.34168592	0.1011086	0.3157256	0.32965636	0.18426766	0.27458096	0.24338049	0.293851	-0.21570341	-0.2566011	0.2908587	-0.24540187	-0.09531377	-0.3057556	0.282217	0.24504876	0.2640897	0.12350528	0.28551874	0.2685866	-0.25678757	-0.29656997	0.23643804	-0.16561544	-0.26830205	-0.09051779	-0.20846911	-0.08741876	-0.14014551	-0.12854052	-0.21233077	-0.08495875	0.16096124	0.047870472	-0.21358354	0.16541383	0.12630004	0.24162973	0.08225759	-0.1688139	0.21593648	0.17814076	-0.30811375	-0.14174439
-0.047430582	-0.07572612	0.20123026	-0.19827676	-0.025230482	0.18810534	-0.14593224	0.1346582	0.108948834	-0.10867995	0.20308773	-0.19527993	-0.050590664	0.10846479	-0.25154743	-0.28351733	0.18319531	-0.07288023	-0.36434808	0.14166586	0.013441094	-0.10806	-0.1551245	-0.1438038	-0.038907424	-0.08661786	0.18251023	-0.016120592	-0.18212873	-0.14154917	-0.30452618	0.010148134	0.032838415	0.03007935	-0.0062811943	-0.16582146	-0.022679789	-0.06796254	-0.22014926	-0.119630024	0.35070008	-0.021521471	-0.18171124	0.21512523	-0.18660158	-0.17097372	0.018403547	-0.22123353	0.2734665	0.25086868	0.16216287	0.27962622	-0.24231887	0.22208741	0.101947665	0.12265726	-0.06984272	-0.19407736	0.1492439	0.11030276	-0.22266881	0.06624269	-0.086428456	-0.21811548
-0.26015076	0.14166033	0.09175192	-0.2640151	0.1312043	0.17860033	-0.21465859	0.033899143	0.093615636	-0.24759816	0.17030106	-0.19996132	0.15145116	0.13015717	-0.037240464	-0.34044448	0.41779712	-0.0044369106	-0.16075152	-0.17491227	-0.17304632	0.015861666	-0.28977996	-0.13567199	0.006804118	0.30475825	0.0010454169	-0.26487014	-0.10516144	-0.20863941	-0.3533145	0.09091897	0.14959937	0.01325881	-0.29639205	-0.2739988	-0.19854149	-0.23458005	-0.13188408	0.012211551	0.31693497	0.24275593	-0.25454062	-0.028493661	-0.070262	-0.007585114	-0.089910075	-0.05005263	0.43409947	0.17301069	0.31304967	0.0014780061	-0.32051674	-0.08562696	0.10994694	0.060189545	0.009739218	-0.26490128	0.17302597	0.16672719	-0.074361354	-0.1175541	0.31275555	-0.12814935
-0.14456728	0.31508666	0.20359385	-0.076297775	-0.22901234	0.25194502	0.32119313	-0.09593534	-0.334801	-0.05072787	0.274898	0.015149097	0.14479792	-0.20892552	0.15736118	-0.13617224	0.3390731	0.3090927	-0.07653011	-0.119589746	-0.29098094	-0.19490278	-0.1635396	-0.089697205	-0.24793673	0.22714911	-0.23512375	-0.26230463	0.29253295	-0.14504373	-0.2885261	-0.09142732	-0.022398692	0.26162225	0.1306242	-0.2704147	-0.14709915	-0.21141869	0.16196069	-0.12927689	0.21157461	0.3367935	-0.31516063	-0.26950398	0.28629434	0.19795364	-0.26089758	-0.25371543	0.33697203	-0.18830302	0.037269693	0.13830963	-0.28904825	-0.29076442	0.35635677	0.0047491314	-0.004354043	-0.0844259	0.22354814	0.26864874	0.076911665	-0.24426398	0.32172135	0.09305014
-0.11431397	0.36653298	0.33652037	-0.049033873	-0.2670677	0.08775518	0.37079135	-0.13033135	-0.38085148	-0.08002083	0.41633785	0.015597327	0.26772025	-0.16179223	0.31593728	-0.20254631	0.41795057	0.3907747	-0.15770617	-0.101078264	-0.2942689	-0.22236167	-0.3719856	-0.038761035	-0.07247023	0.20028318	-0.39928094	-0.1634551	0.32792568	-0.11569132	-0.31510952	-0.17185503	0.10363689	0.32377446	0.088335864	-0.36322147	-0.3356066	-0.35742807	0.07359045	-0.09024082	0.3777357	0.34435925	-0.38588926	-0.37260234	0.3474104	0.23045962	-0.3287845	-0.34086227	0.37835044	-0.1736584	0.01770311	0.12279712	-0.28659114	-0.3186237	0.33699986	0.19211502	0.1663494	0.042726252	0.09882555	0.08818378	0.07584853	-0.30806968	0.28911892	-0.053494554
-0.12836942	0.14212488	0.10381408	-0.058319412	-0.09146066	-0.03239828	0.08644975	0.22051118	0.056144487	-0.24144545	0.2318301	0.015903091	0.19543411	-0.22728181	0.17551367	-0.1473329	0.143823	0.30358225	-0.010995598	-0.14520219	-0.13194679	-0.23970808	-0.35215163	-0.1752803	-0.095970206	0.06430009	-0.21585396	-0.25184155	0.32834086	-0.09430438	-0.21748687	-0.37806946	0.081415206	0.21093726	-0.12470359	-0.19480866	0.020440394	-0.111080475	0.020060068	-0.1396927	0.2538554	0.0977396	-0.14889038	0.13281178	0.19281588	0.10572382	-0.17231447	-0.005093579	0.25988358	-0.050154828	0.24475166	-0.045988344	-0.017611181	-0.3153589	0.33173412	-0.12061638	-0.19065885	-0.24695195	0.0035027585	0.28402144	0.031163856	-0.16291744	0.27758968	0.2563752
0.21178696	-0.330878	0.050262738	0.08885151	-0.42239556	0.21925564	-0.36150366	-0.22228186	-0.13288744	0.3426862	0.23210144	-0.2860432	-0.22981386	0.40400395	0.21103439	0.32273516	0.34936446	0.20129505	0.028554223	-0.01682212	0.3557276	-0.24142592	0.1256916	-0.35690555	0.31678313	0.23732652	-0.36409602	0.08848753	-0.076091446	-0.20835336	0.19194551	0.18244252	-0.18313543	-0.13511235	-0.08780134	0.47473502	-0.0774219	0.093253106	0.3718837	-0.40404505	-0.40725777	-0.26700944	-0.18332523	-0.16098854	-0.14658736	-0.33729747	0.050598927	0.08153538	-0.3229157	0.21014054	-0.24090178	0.20782652	0.3580809	0.18532404	-0.35220015	0.323623	0.2609501	0.1806934	0.12664287	-0.35760465	-0.1265929	0.2738132	0.13095427	0.01900284
0.2350948	-0.23630899	-0.034889407	0.32736263	0.077291325	-0.1101441	-0.2855884	-0.19365816	0.078046426	-0.11347157	0.33007714	0.19047157	0.058425907	0.20003375	0.19710644	-0.016623788	0.15023962	0.0105579775	-0.1112576	0.19344711	0.09295942	-0.36817792	0.34912574	0.31648558	-0.2912427	0.15032203	0.15897956	-0.124799535	-0.12296177	-0.15692952	0.2352269	0.058336027	-0.32070443	-0.060533553	-0.019020066	0.2642249	-0.016051088	0.055654433	-0.024662165	0.029398037	-0.32838255	-0.16876285	-0.11290213	0.032434795	-0.27544603	-0.10651394	0.02670012	0.043682516	-0.33027923	0.13323805	-0.1733086	0.23446657	0.07734642	0.08440167	-0.3995708	0.09138073	0.2549998	0.14870137	0.053391267	0.0688539	-0.1480166	0.23740953	0.06488793	0.13918185
0.2966334	-0.3054895	0.22964165	0.11140205	-0.13005456	-0.12645112	-0.3038745	-0.12630072	-0.056420144	0.33790627	-0.10716474	0.2366827	-0.14560357	0.32569826	-0.2656839	-0.33150816	0.381865	-0.27681804	0.25771824	-0.17998725	-0.32049218	-0.1410681	0.34328508	0.32602564	0.27813405	0.23998664	0.26677597	0.29546836	-0.3010682	-0.1297195	0.24212305	-0.10963755	-0.1538186	-0.27650586	0.1555154	0.32375094	0.2686335	0.16028582	0.2650465	0.27494392	-0.2761475	-0.34613302	0.36420676	-0.16932839	-0.27097422	-0.048207074	-0.1164609	-0.27033293	-0.31122655	-0.14137253	-0.2569026	-0.10960894	0.07287899	-0.1697633	-0.21728279	0.028153585	0.0624969	0.13523744	0.07358676	-0.3077896	0.31360653	0.1831879	-0.3375732	-0.071651556
-0.46736386	0.00045391422	0.28428873	-0.39505637	0.23307851	0.09833904	0.01485329	0.13782738	-0.19639085	-0.18461058	-0.28888452	-0.27759993	-0.0017454112	-0.09307459	0.19936037	-0.32439628	0.03930187	-0.35479483	-0.53797966	0.22408624	-0.0022332715	-0.16640449	-0.26633716	0.070153765	0.16285096	0.21731514	-0.2560842	-0.30298254	-0.03987598	0.27739286	-0.36345994	-0.008902739	0.18523307	0.045563456	-0.44439468	-0.41557428	-0.2394611	0.06949404	-0.3042567	0.0033433323	0.41672775	0.16515842	-0.14631023	-0.21519727	-0.031001726	0.24903457	0.2938804	0.15315813	0.3200616	-0.0750161	0.16369621	-0.2815075	-0.11444926	0.09900443	-0.0074805766	-0.07637464	-0.43144232	0.11714308	-0.40354878	-0.16799015	-0.1619265	-0.12594901	0.5065899	-0.013266851
0.25516707	-0.14513943	0.14279194	0.0660467	-0.2837326	0.14234707	0.07601106	-0.11806258	0.25669807	0.4022211	-0.29383552	-0.1521816	0.15412249	0.0395854	-0.38617885	-0.10391769	0.15715969	-0.4071643	0.16232368	-0.0075486526	-0.30227023	-0.28573388	0.368525	0.2574439	0.34270677	0.24553196	0.37815922	0.37199178	-0.3044873	0.066141956	0.13227737	-0.18662566	-0.20782785	-0.35290703	0.39519453	0.37009728	-0.038531337	0.2875004	0.24911088	0.35408026	-0.3624809	-0.4227705	0.079407506	-0.2860961	-0.08051328	-0.016233647	-0.31918946	-0.19427443	-0.3020971	-0.34723544	-0.2800855	-0.3303251	-0.2556392	0.18433832	-0.36058497	0.19468088	0.28102395	0.24337988	0.22928372	-0.34254953	0.258181	0.15689552	-0.37759882	-0.1742524
0.27571958	-0.24443154	-0.18902439	0.3960853	-0.056613218	0.27834526	0.33882725	-0.30272248	-0.23221625	-0.17864284	-0.25332767	-0.076322414	-0.3753166	-0.3080389	0.3691041	-0.048571955	-0.3063826	0.3996325	0.23543811	0.14972752	0.30958194	0.27323562	0.2548535	-0.20101202	0.32150602	-0.29263425	0.34035265	0.2245806	-0.036459174	-0.3193727	0.16154025	0.039272834	0.36026978	0.40744913	0.34893793	-0.3726115	-0.37771434	-0.38933477	-0.023586541	0.2144452	0.18052396	0.17576283	0.027960008	-0.34067473	0.036098126	-0.24406596	-0.15688607	0.13450511	-0.0351327	0.090222046	-0.3801388	-0.053640272	0.3377407	0.321251	0.16923165	0.05659679	0.13542017	0.28398454	0.2336822	0.33949038	-0.36954686	0.35824713	-0.20342761	-0.36953107
0.25150624	-0.3417022	0.12545295	-0.015415797	-0.08746499	-0.11243306	-0.4713284	-0.09477778	-0.35444665	0.33555314	-0.039340243	0.3424831	-0.220626	0.3300643	3.3815435e-05	-0.3366808	0.41417083	-0.23998168	0.35161516	-0.40946877	-0.23229063	0.026474493	0.42177466	0.29224622	-0.038465135	0.2877994	0.0074901283	0.30911735	-0.30026183	-0.36903563	0.39548	0.03762267	-0.055104677	-0.16094725	0.18571834	0.10605005	0.24984372	-0.019657241	0.3286698	0.35205686	-0.24803995	-0.24401638	0.35677382	-0.102326706	-0.35019845	0.0303746	0.10220104	-0.120429836	-0.2046324	0.064447485	-0.23418269	0.1931958	0.21628793	-0.29248223	-0.2670733	0.0980387	0.11378414	0.13793802	-0.07496405	-0.19391331	0.17869984	0.0574903	-0.23575988	-0.016970484
-0.051108018	0.29201013	0.25254822	-0.076658145	-0.31748852	0.1906765	0.31548887	-0.02987592	-0.23973621	-0.14301777	0.24608006	-0.07731307	0.16377237	-0.27324602	0.20940831	-0.23816177	0.29026857	0.23686099	-0.08757205	-0.28896576	-0.37589568	-0.21479683	-0.21922997	-0.12466338	-0.3327702	0.20055135	-0.21283086	-0.22314782	0.33114573	-0.106467925	-0.29872802	-0.1530501	0.03471193	0.335696	0.16395819	-0.40051565	-0.07132622	-0.24105325	0.15262593	-0.23966494	0.3083236	0.27903667	-0.24321653	-0.23622707	0.30191222	0.15350299	-0.3373188	-0.23590083	0.33063647	-0.22841479	0.17531608	0.1302255	-0.27548367	-0.2563163	0.33168343	-0.14542171	-0.15081416	-0.28355005	0.14112368	0.18531506	0.033789285	-0.34572127	0.3437798	0.24459915
0.33647212	-0.23508272	0.4220967	-0.0167033	-0.16906603	-0.37521276	-0.27323094	-0.08540366	-0.14199527	0.33842555	-0.45402125	0.06432447	-0.02722049	-0.11342308	-0.05883	-0.31012365	0.3992276	-0.5027064	0.24363601	-0.23031072	-0.34846634	0.10827226	0.3323139	0.42684707	0.042185627	0.28244236	0.39787456	0.31703052	-0.49966967	-0.077580795	0.2803366	0.053479444	0.0070488146	0.037564956	0.2891582	0.11276529	0.09138245	0.024872271	0.331025	0.45402148	-0.35459167	-0.38225442	0.31903857	-0.31241214	-0.37347314	0.24386813	-0.011856503	-0.07644612	-0.2122631	-0.26056343	-0.20994559	-0.13128372	0.16793327	-0.3572417	-0.33765388	0.03786665	0.22626738	0.078895636	-0.15006357	-0.3483015	0.1252469	0.10316741	-0.40379176	-0.012133889
-0.23584053	-0.3386798	0.3369154	-0.30271327	0.343173	0.27611655	0.30564448	-0.24509981	-0.1446992	-0.2665055	-0.27627963	-0.110752635	-0.25770324	-0.29683638	0.0014372462	-0.39946553	-0.13843545	-0.24044333	-0.13470447	0.3171437	0.003858076	-0.0448659	0.11062222	0.29926124	0.22950773	0.03959005	0.13735412	0.20877689	0.09923495	0.09799158	-0.19225624	0.2300715	0.004308904	0.31117672	-0.22075725	-0.2615284	-0.21727936	-0.051768668	-0.21285953	0.28922358	0.24243924	0.16275994	-0.13921674	-0.3099788	0.31171498	-0.045769047	0.17088112	-0.1514234	0.059375882	-0.008231427	-0.12071099	0.0077398233	-0.25593895	0.19943757	-0.27508062	0.11395644	0.104261026	0.1889562	-0.05803893	-0.24285328	-0.16379678	0.28949797	0.15219937	-0.21223238
0.15683402	-0.13730748	0.045441043	-0.08950489	-0.20745464	-0.0856431	-0.22174491	-0.20387584	-0.17096704	0.39086625	-0.409154	0.4141866	-0.21942544	0.17942487	-0.22137827	-0.3243232	0.26632795	-0.3318985	0.2292193	-0.3074356	-0.31565854	-0.0063645276	0.41952965	0.40806383	0.28822908	0.21824913	0.3371328	0.3914599	-0.30119598	-0.14829957	0.2758717	-0.13850942	-0.19727011	-0.3298731	0.3392807	0.35804662	0.095191315	0.21387604	0.29194808	0.36621922	-0.26192322	-0.27293867	0.2976448	-0.1832278	-0.26436692	-0.0039595277	-0.27962756	-0.12484256	-0.3311997	-0.1270168	-0.31720763	-0.13764381	0.029924527	0.07061083	-0.40637496	0.11129676	0.048055008	0.21903597	0.011447806	-0.3190273	0.3676539	0.11667185	-0.41387692	-0.11749215
0.21612577	0.043200716	0.34650737	0.2754421	0.327482	-0.19365932	0.29236525	-0.36603492	-0.17918022	0.12082846	-0.4811553	-0.19268696	-0.30019575	-0.08159641	0.06300114	0.07367124	-0.31013834	-0.37264588	0.39149886	0.27399316	-0.20599127	-0.08017022	0.116039455	0.43251735	-0.16763063	0.28053093	0.30897695	0.39415395	-0.35605124	-0.18542847	0.28045064	0.03555772	0.040162653	-0.3059785	0.46728608	-0.26865688	-0.16191673	-0.091691315	-0.08768827	0.42657864	-0.30696443	-0.22320749	-0.2092899	0.0541558	-0.14805935	-0.12465281	-0.21214922	0.008792439	-0.2685131	-0.0043429565	-0.3759329	0.3916956	-0.40300494	0.27380973	-0.3432478	0.34932736	0.14947022	0.27219188	0.19723377	-0.38491377	-0.22315855	-0.25105327	-0.38708335	-0.24046595
-0.22376056	-0.020128418	0.04061554	-0.38915598	0.3535657	0.16682537	-0.37067285	0.10728274	0.26239827	0.0013103009	0.11761646	-0.26597172	-0.26600274	0.3227502	-0.15384255	-0.18195835	0.21279268	0.09350638	-0.38547283	-0.042422235	0.31968844	-0.15182395	-0.4790051	-0.34284234	0.16132393	-0.11219302	0.24540193	-0.060415134	-0.29684854	-0.16324878	-0.1596784	0.14673372	0.15768181	-0.18971172	-0.35442165	-0.18585043	-0.15410289	-0.25077608	-0.38468987	-0.3864269	0.32134733	0.10020259	-0.28056234	0.12944312	-0.26784867	-0.174203	0.19937114	-0.086843394	0.20778622	0.26542664	0.2651011	0.27493584	-0.1896904	0.21894129	-0.031904403	0.065280825	-0.2172402	-0.36412364	0.14317022	0.20387793	-0.22754382	0.2770328	0.20247594	-0.2830579
